,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
46,2023-02-17,96.94758621202902,90.73176679031124,102.75353461484517,96.94758621202902,96.94758621202902,-0.19672714375808742,-0.19672714375808742,-0.19672714375808742,-0.19672714375808742,-0.19672714375808742,-0.19672714375808742,0.0,0.0,0.0,96.75085906827094
47,2023-02-21,97.33475865616896,91.09662226340207,102.77283392328037,97.33475865616896,97.33475865616896,-0.523181197295735,-0.523181197295735,-0.523181197295735,-0.523181197295735,-0.523181197295735,-0.523181197295735,0.0,0.0,0.0,96.81157745887322
48,2023-02-22,97.43155176720394,90.64118646689472,102.54487359648692,97.43155176720394,97.43155176720394,-0.7511751080460214,-0.7511751080460214,-0.7511751080460214,-0.7511751080460214,-0.7511751080460214,-0.7511751080460214,0.0,0.0,0.0,96.68037665915791
49,2023-02-23,97.52834490801949,90.68403911949439,103.205024733641,97.52834490801949,97.52834490801949,-0.6916482044727821,-0.6916482044727821,-0.6916482044727821,-0.6916482044727821,-0.6916482044727821,-0.6916482044727821,0.0,0.0,0.0,96.8366967035467
50,2023-02-24,97.62513804883501,91.05398245443037,102.60113125174698,97.62513804883501,97.62513804883501,-0.19672714376244155,-0.19672714376244155,-0.19672714376244155,-0.19672714376244155,-0.19672714376244155,-0.19672714376244155,0.0,0.0,0.0,97.42841090507257
51,2023-02-27,97.9155174712816,91.71015897784869,103.56560674166427,97.9155174712816,97.9155174712816,-0.3953043153786451,-0.3953043153786451,-0.3953043153786451,-0.3953043153786451,-0.3953043153786451,-0.3953043153786451,0.0,0.0,0.0,97.52021315590297
52,2023-02-28,98.01231061209714,91.79916329044701,103.31798375989788,98.01231061209714,98.01231061209714,-0.5231811972961221,-0.5231811972961221,-0.5231811972961221,-0.5231811972961221,-0.5231811972961221,-0.5231811972961221,0.0,0.0,0.0,97.48912941480101
53,2023-03-01,98.10910375291267,91.52072077203326,103.09768517852314,98.10910375291267,98.10910375291267,-0.7511751080464709,-0.7511751080464709,-0.7511751080464709,-0.7511751080464709,-0.7511751080464709,-0.7511751080464709,0.0,0.0,0.0,97.3579286448662
54,2023-03-02,98.2058968937282,91.78040996556561,103.37624040952217,98.2058968937282,98.2058968937282,-0.6916482044720719,-0.6916482044720719,-0.6916482044720719,-0.6916482044720719,-0.6916482044720719,-0.6916482044720719,0.0,0.0,0.0,97.51424868925612
55,2023-03-03,98.30269003454373,92.47514388564551,103.96780411645754,98.30269003454373,98.30269003454373,-0.19672714376112432,-0.19672714376112432,-0.19672714376112432,-0.19672714376112432,-0.19672714376112432,-0.19672714376112432,0.0,0.0,0.0,98.1059628907826
56,2023-03-06,98.59306945699032,92.28422140693486,103.78996336879797,98.59306945699032,98.59306945699032,-0.39530431537490046,-0.39530431537490046,-0.39530431537490046,-0.39530431537490046,-0.39530431537490046,-0.39530431537490046,0.0,0.0,0.0,98.19776514161542
57,2023-03-07,98.6898626020172,92.74988078728187,103.67435483563733,98.6898626020172,98.6898626020172,-0.523181197296115,-0.523181197296115,-0.523181197296115,-0.523181197296115,-0.523181197296115,-0.523181197296115,0.0,0.0,0.0,98.16668140472109
58,2023-03-08,98.78665574704408,92.20319930008263,104.26112019424728,98.78665574704408,98.78665574704408,-0.7511751080459709,-0.7511751080459709,-0.7511751080459709,-0.7511751080459709,-0.7511751080459709,-0.7511751080459709,0.0,0.0,0.0,98.03548063899811
59,2023-03-09,98.88344889207097,92.03486780497741,103.93322547207806,98.88344889207097,98.88344889207097,-0.6916482044732905,-0.6916482044732905,-0.6916482044732905,-0.6916482044732905,-0.6916482044732905,-0.6916482044732905,0.0,0.0,0.0,98.19180068759768
60,2023-03-10,98.98024203709787,92.99089560869328,104.79578330705064,98.98024203709787,98.98024203709787,-0.196727143759807,-0.196727143759807,-0.196727143759807,-0.196727143759807,-0.196727143759807,-0.196727143759807,0.0,0.0,0.0,98.78351489333807
61,2023-03-13,99.27062147217853,93.08028729325034,105.01235183596553,99.27062147217853,99.27062147217853,-0.3953043153759178,-0.3953043153759178,-0.3953043153759178,-0.3953043153759178,-0.3953043153759178,-0.3953043153759178,0.0,0.0,0.0,98.87531715680261
62,2023-03-14,99.36741461720543,93.12195179338119,104.71889758542278,99.36741461720543,99.36741461720543,-0.5231811972959988,-0.5231811972959988,-0.5231811972959988,-0.5231811972959988,-0.5231811972959988,-0.5231811972959988,0.0,0.0,0.0,98.84423341990943
63,2023-03-15,99.4642077622323,93.23801920226838,104.33145299100737,99.4642077622323,99.4642077622323,-0.7511751080464205,-0.7511751080464205,-0.7511751080464205,-0.7511751080464205,-0.7511751080464205,-0.7511751080464205,0.0,0.0,0.0,98.71303265418588
64,2023-03-16,99.56100090725919,92.75694571425996,104.67922260863531,99.56100090725919,99.56100090725919,-0.6916482044725804,-0.6916482044725804,-0.6916482044725804,-0.6916482044725804,-0.6916482044725804,-0.6916482044725804,0.0,0.0,0.0,98.8693527027866
65,2023-03-17,99.66207830311802,93.3859444563136,105.25762187889576,99.66207830311802,99.66207830311802,-0.19672714375848963,-0.19672714375848963,-0.19672714375848963,-0.19672714375848963,-0.19672714375848963,-0.19672714375848963,0.0,0.0,0.0,99.46535115935953
66,2023-03-20,99.96531049069452,93.7846661198492,105.83483975089295,99.96531049069452,99.96531049069452,-0.3953043153776063,-0.3953043153776063,-0.3953043153776063,-0.3953043153776063,-0.3953043153776063,-0.3953043153776063,0.0,0.0,0.0,99.57000617531692
67,2023-03-21,100.06638788655334,93.45406084783372,105.50272543161739,100.06638788655334,100.06638788655334,-0.5231811972958827,-0.5231811972958827,-0.5231811972958827,-0.5231811972958827,-0.5231811972958827,-0.5231811972958827,0.0,0.0,0.0,99.54320668925746
68,2023-03-22,100.16746528241218,93.06245420567923,104.96524752489178,100.16746528241218,100.16746528241218,-0.7511751080459389,-0.7511751080459389,-0.7511751080459389,-0.7511751080459389,-0.7511751080459389,-0.7511751080459389,0.0,0.0,0.0,99.41629017436624
69,2023-03-23,100.26854267827102,93.5572075564908,105.50191400825234,100.26854267827102,100.26854267827102,-0.6916482044718703,-0.6916482044718703,-0.6916482044718703,-0.6916482044718703,-0.6916482044718703,-0.6916482044718703,0.0,0.0,0.0,99.57689447379914
70,2023-03-24,100.36962007412984,94.3697623986675,106.04872802399844,100.36962007412984,100.36962007412984,-0.19672714375843536,-0.19672714375843536,-0.19672714375843536,-0.19672714375843536,-0.19672714375843536,-0.19672714375843536,0.0,0.0,0.0,100.1728929303714
71,2023-03-27,100.67285226170634,94.23085308250432,106.08439898565588,100.67285226170634,100.67285226170634,-0.39530431537319066,-0.39530431537319066,-0.39530431537319066,-0.39530431537319066,-0.39530431537319066,-0.39530431537319066,0.0,0.0,0.0,100.27754794633314
72,2023-03-28,100.77392965756516,94.47609857908763,105.83215063456623,100.77392965756516,100.77392965756516,-0.5231811972957666,-0.5231811972957666,-0.5231811972957666,-0.5231811972957666,-0.5231811972957666,-0.5231811972957666,0.0,0.0,0.0,100.25074846026939
73,2023-03-29,100.93806550103167,94.48507048921006,106.00758442300337,100.93806550103167,100.93806550103167,-0.7511751080463885,-0.7511751080463885,-0.7511751080463885,-0.7511751080463885,-0.7511751080463885,-0.7511751080463885,0.0,0.0,0.0,100.18689039298529
74,2023-03-30,101.10220134449817,94.17357884254304,106.09041292898006,101.10220134449817,101.10220134449817,-0.6916482044728978,-0.6916482044728978,-0.6916482044728978,-0.6916482044728978,-0.6916482044728978,-0.6916482044728978,0.0,0.0,0.0,100.41055314002527
75,2023-03-31,101.26633718796468,94.82318987952813,106.7738260789083,101.26633718796468,101.26633718796468,-0.19672714375585507,-0.19672714375585507,-0.19672714375585507,-0.19672714375585507,-0.19672714375585507,-0.19672714375585507,0.0,0.0,0.0,101.06961004420883
76,2023-04-03,101.75874471836418,95.35755232995186,107.39646350027702,101.75874471836418,101.75874471836418,-0.39530431537420796,-0.39530431537420796,-0.39530431537420796,-0.39530431537420796,-0.39530431537420796,-0.39530431537420796,0.0,0.0,0.0,101.36344040298998
77,2023-04-04,101.92288056183068,95.25732183664431,107.66152458460327,101.92288056183068,101.92288056183068,-0.5231811972957593,-0.5231811972957593,-0.5231811972957593,-0.5231811972957593,-0.5231811972957593,-0.5231811972957593,0.0,0.0,0.0,101.39969936453492
78,2023-04-05,102.08701640529719,95.4545541900327,107.12301910153096,102.08701640529719,102.08701640529719,-0.7511751080463632,-0.7511751080463632,-0.7511751080463632,-0.7511751080463632,-0.7511751080463632,-0.7511751080463632,0.0,0.0,0.0,101.33584129725082
79,2023-04-06,102.25115224876369,95.35527641844516,107.5921139666374,102.25115224876369,102.25115224876369,-0.6916482044721877,-0.6916482044721877,-0.6916482044721877,-0.6916482044721877,-0.6916482044721877,-0.6916482044721877,0.0,0.0,0.0,101.5595040442915
80,2023-04-10,102.9076956226297,96.69089309287284,108.12008167098867,102.9076956226297,102.9076956226297,-0.39530431537455446,-0.39530431537455446,-0.39530431537455446,-0.39530431537455446,-0.39530431537455446,-0.39530431537455446,0.0,0.0,0.0,102.51239130725514
81,2023-04-11,103.1660965599548,96.99144171748726,107.966648180492,103.1660965599548,103.1660965599548,-0.5231811972955343,-0.5231811972955343,-0.5231811972955343,-0.5231811972955343,-0.5231811972955343,-0.5231811972955343,0.0,0.0,0.0,102.64291536265927
82,2023-04-12,103.42449749727992,97.05962917482968,108.96208341199863,103.42449749727992,103.42449749727992,-0.7511751080463381,-0.7511751080463381,-0.7511751080463381,-0.7511751080463381,-0.7511751080463381,-0.7511751080463381,0.0,0.0,0.0,102.67332238923358
83,2023-04-13,103.682898434605,96.91019387894556,108.76608387977265,103.682898434605,103.682898434605,-0.691648204473406,-0.691648204473406,-0.691648204473406,-0.691648204473406,-0.691648204473406,-0.691648204473406,0.0,0.0,0.0,102.99125023013158
84,2023-04-14,103.94129937193011,97.80698174601073,109.44719487891149,103.94129937193011,103.94129937193011,-0.19672714376015488,-0.19672714376015488,-0.19672714376015488,-0.19672714376015488,-0.19672714376015488,-0.19672714376015488,0.0,0.0,0.0,103.74457222816996
85,2023-04-17,104.71650218390539,98.75226120606757,110.25193792225149,104.71650218390539,104.71650218390539,-0.3953043153749007,-0.3953043153749007,-0.3953043153749007,-0.3953043153749007,-0.3953043153749007,-0.3953043153749007,0.0,0.0,0.0,104.32119786853049
86,2023-04-18,104.97490312123051,98.42693776224833,110.5175192125625,104.97490312123051,104.97490312123051,-0.5231811972960301,-0.5231811972960301,-0.5231811972960301,-0.5231811972960301,-0.5231811972960301,-0.5231811972960301,0.0,0.0,0.0,104.45172192393449
87,2023-04-19,105.23330405855559,98.48345050503724,110.06554787744629,105.23330405855559,105.23330405855559,-0.7511751080463129,-0.7511751080463129,-0.7511751080463129,-0.7511751080463129,-0.7511751080463129,-0.7511751080463129,0.0,0.0,0.0,104.48212895050928
88,2023-04-20,105.4917049958807,98.86701285221348,111.27013978969102,105.4917049958807,105.4917049958807,-0.6916482044726959,-0.6916482044726959,-0.6916482044726959,-0.6916482044726959,-0.6916482044726959,-0.6916482044726959,0.0,0.0,0.0,104.800056791408
89,2023-04-21,105.82430362725157,99.8396545640974,111.70499351654374,105.82430362725157,105.82430362725157,-0.1967271437601006,-0.1967271437601006,-0.1967271437601006,-0.1967271437601006,-0.1967271437601006,-0.1967271437601006,0.0,0.0,0.0,105.62757648349147
90,2023-04-24,106.82209952136422,100.54147614002653,112.27467001162071,106.82209952136422,106.82209952136422,-0.3953043153765892,-0.3953043153765892,-0.3953043153765892,-0.3953043153765892,-0.3953043153765892,-0.3953043153765892,0.0,0.0,0.0,106.42679520598763
91,2023-04-25,107.15469815273512,101.33242217454202,112.78130453604864,107.15469815273512,107.15469815273512,-0.5231811972959138,-0.5231811972959138,-0.5231811972959138,-0.5231811972959138,-0.5231811972959138,-0.5231811972959138,0.0,0.0,0.0,106.63151695543921
92,2023-04-26,107.48729678410601,100.7938259199419,112.42789176883093,107.48729678410601,107.48729678410601,-0.7511751080458313,-0.7511751080458313,-0.7511751080458313,-0.7511751080458313,-0.7511751080458313,-0.7511751080458313,0.0,0.0,0.0,106.73612167606018
93,2023-04-27,107.8198954154769,101.37366226829401,113.1381156935667,107.8198954154769,107.8198954154769,-0.6916482044729503,-0.6916482044729503,-0.6916482044729503,-0.6916482044729503,-0.6916482044729503,-0.6916482044729503,0.0,0.0,0.0,107.12824721100395
94,2023-04-28,108.15249404684778,102.1959900756015,113.93314137196116,108.15249404684778,108.15249404684778,-0.19672714376004632,-0.19672714376004632,-0.19672714376004632,-0.19672714376004632,-0.19672714376004632,-0.19672714376004632,0.0,0.0,0.0,107.95576690308773
95,2023-05-01,109.15028994096043,102.95197032027174,114.54778525431834,109.15028994096043,109.15028994096043,-0.3953043153769357,-0.3953043153769357,-0.3953043153769357,-0.3953043153769357,-0.3953043153769357,-0.3953043153769357,0.0,0.0,0.0,108.7549856255835
96,2023-05-02,109.48288857233133,103.20401739151765,114.806456258873,109.48288857233133,109.48288857233133,-0.5231811972959066,-0.5231811972959066,-0.5231811972959066,-0.5231811972959066,-0.5231811972959066,-0.5231811972959066,0.0,0.0,0.0,108.95970737503542
